date,open,high,low,close,volume,sma_10,sma_20,ema_20,macd_histogram,rsi_14,atr_14,cci_14,momentum_10,roc_12,obv,log_return,body_size,daily_range,upper_shadow,lower_shadow,rolling_std_20,historical_volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,rolling_max_20,rolling_min_20,rolling_mean_20,distance_from_high_20,distance_from_low_20,volume_sma_20,volume_ratio,volume_change,price_volume,vnindex,vnindex_volume,vnindex_return,correlation_market_20,beta_20,day_of_week
11/10/2022,66.67,66.75,63.46,64.61,2639743,65.838,64.2435,64.41082857,0.143391473,53.45345345,2.032142857,3.641511919,-0.08,3.161424238,-70384769,-0.031385879,-2.06,3.29,0.08,1.15,2.06815014,0.325708637,-0.018259461,0.002509596,0.02745336,0,0.021695336,67.91,60.98,64.2435,0.048593727,0.059527714,2027006.25,1.302286562,-0.023100736,170553795.2,947.24,589632905,-0.038910703,0.634406043,0.712750111,3
11/11/2022,65.02,66.26,64.61,64.61,1565416,65.871,64.425,64.42979728,-0.017287565,62.80875088,1.961428571,3.473669585,0.33,3.161424238,-70384769,0,-0.41,1.65,1.24,0,1.920700256,0.32590636,-0.030898455,-0.018259461,0.002509596,0.02745336,0,67.91,60.98,64.425,0.048593727,0.059527714,2033383.5,0.769857727,-0.406981665,101141527.8,954.53,610519072,0.007696043,0.633223733,0.716068999,4
11/14/2022,64.28,67.58,62.72,65.11,2597912,65.913,64.627,64.49457849,-0.09700239,59.52380952,2.143571429,-11.38452836,0.42,0.649250271,-67786857,0.00770895,0.83,4.86,2.47,1.56,1.754540276,0.326251501,0,-0.030898455,-0.018259461,0.002509596,0.02745336,67.91,60.98,64.627,0.041231041,0.067727124,2079221.3,1.249463922,0.659566531,169150050.3,941.04,556442961,-0.01413261,0.622902472,0.70183407,0
11/15/2022,65.11,65.44,63.05,63.46,2090963,65.65,64.6475,64.39604721,-0.258778523,52.82890252,2.267142857,-107.2423398,-2.63,-1.275668948,-69877820,-0.025668361,-1.65,2.39,0.33,0.41,1.737456929,0.322531479,0.00773874,0,-0.030898455,-0.018259461,0.002509596,67.91,60.98,64.6475,0.065527905,0.040669072,2026822.05,1.031646069,-0.195137095,132692512,911.9,534263131,-0.03096574,0.633765737,0.69079221,1
11/16/2022,62.22,64.94,60.82,61.4,3544510,65.337,64.561,64.11070938,-0.489083955,38.7866394,2.414285714,-197.3410297,-3.13,-5.085793786,-73422330,-0.032999951,-0.82,4.12,2.72,0.58,1.856002779,0.343063642,-0.025341729,0.00773874,0,-0.030898455,-0.018259461,67.91,60.98,64.561,0.095862171,0.006887504,2152102.35,1.646998806,0.695156729,217632914,942.9,881883690,0.033994956,0.380351869,0.394781139,2
11/17/2022,63.29,64.53,61.89,62.63,2600851,65.007,64.499,63.96968944,-0.539194397,44.67398321,2.584285714,-136.354307,-3.3,-5.235285217,-70821479,0.019834561,-0.66,2.64,1.24,0.74,1.900478887,0.348430791,-0.032461393,-0.025341729,0.00773874,0,-0.030898455,67.91,60.98,64.499,0.077749963,0.027058052,2167568.7,1.199893226,-0.266231157,162891298.1,969.26,551181919,0.027956305,0.422441498,0.418993509,3
11/18/2022,63.46,64.12,62.39,63.46,2230809,64.76,64.499,63.92114758,-0.49803337,46.1345066,2.637142857,-105.1028362,-2.47,-1.658143499,-68590670,0.01316539,0,1.73,0.66,1.07,1.900478887,0.351171837,0.020032573,-0.032461393,-0.025341729,0.00773874,0,67.91,60.98,64.499,0.065527905,0.040669072,2174159.65,1.026055745,-0.142277278,141567139.1,969.33,788755529,7.22E-05,0.427895134,0.455366963,4
11/21/2022,63.46,64.2,63.37,64.2,1788236,64.406,64.66,63.94770496,-0.406431356,43.80327869,2.460714286,-58.88901956,-3.54,-2.623995146,-66802434,0.011593425,0.74,0.83,0,0.09,1.713909044,0.320698803,0.013252435,0.020032573,-0.032461393,-0.025341729,0.00773874,67.91,61.4,64.66,0.054631129,0.045602606,2184600.75,0.818564216,-0.198391256,114804751.2,960.65,499288906,-0.008954639,0.318751533,0.328897507,0
11/22/2022,63.87,66.09,63.79,65.52,2282682,64.167,64.8045,64.09744734,-0.250075252,53.29780147,2.507142857,10.58989093,-2.39,-0.621871682,-64519752,0.020352229,1.65,2.3,0.57,0.08,1.654551855,0.314950278,0.011660889,0.013252435,0.020032573,-0.032461393,-0.025341729,67.91,61.4,64.8045,0.035193639,0.067100977,2215798.15,1.030184992,0.276499299,149561324.6,952.12,937062402,-0.008879405,0.26502657,0.270913197,1
11/23/2022,65.52,65.68,64.53,65.44,773770,64.044,64.945,64.2253095,-0.150103742,48.21037253,2.43,17.13036131,-1.23,-3.395335105,-65293522,-0.001221747,-0.08,1.15,0.16,0.91,1.577704862,0.315105811,0.020560748,0.011660889,0.013252435,0.020032573,-0.032461393,67.91,61.4,64.945,0.036371668,0.065798046,2213228.8,0.349611391,-0.661025934,50635508.8,946,466946398,-0.006427761,0.26603955,0.271832121,2
11/24/2022,65.11,66.92,65.02,66.92,2883664,64.275,65.0565,64.48194669,0.009183998,53.26301912,2.389285714,74.6402358,2.31,-1.45781181,-62409858,0.022364184,1.81,1.9,0,0.09,1.63644118,0.303820254,-0.001221001,0.020560748,0.011660889,0.013252435,0.020032573,67.91,61.4,65.0565,0.014578118,0.08990228,2243144.5,1.285545358,2.726771521,192974794.9,947.71,451208470,0.001807611,0.139298226,0.15321235,3
11/25/2022,67,68.15,66.75,67.74,2597228,64.588,65.2295,64.79223748,0.155159285,50,2.36,141.330919,3.13,1.604919754,-59812630,0.012178971,0.74,1.4,0.41,0.25,1.730234164,0.304324803,0.022616137,-0.001221001,0.020560748,0.011660889,0.013252435,67.91,61.4,65.2295,0.002503313,0.103257329,2300993.25,1.12874212,-0.099330574,175936224.7,971.46,525761736,0.025060409,0.175283574,0.180999693,4
11/28/2022,67.58,68.73,67.33,67.33,2300555,64.81,65.3615,65.03392915,0.206288952,47.9889043,2.295,147.6555513,2.22,4.209874632,-62113185,-0.006070945,-0.25,1.4,1.15,0,1.78669137,0.305582723,0.012253437,0.022616137,-0.001221001,0.020560748,0.011660889,67.91,61.4,65.3615,0.008540716,0.096579805,2337345.45,0.984259729,-0.114226783,154896368.2,1005.69,818144334,0.035235625,0.115253711,0.10872087,0
11/29/2022,67,68.65,66.34,68.4,2405600,65.304,65.477,65.35450733,0.289270888,56.07017544,2.318571429,136.89992,4.94,5.865965021,-59707585,0.015766922,1.4,2.31,0.25,0.66,1.906885308,0.301378273,-0.006052554,0.012253437,0.022616137,-0.001221001,0.020560748,68.4,61.4,65.477,0,0.114006515,2298478,1.046605623,0.045660721,164543040,1032.16,1050658035,0.026320238,0.14498652,0.12946547,1
11/30/2022,68.4,68.4,67.17,68.24,1996463,65.988,65.6625,65.62931615,0.308712127,64.69635628,2.171428571,113.5606414,6.84,4.80724927,-61704048,-0.002341921,-0.16,1.23,0,1.07,1.988614633,0.286609551,0.015891876,-0.006052554,0.012253437,0.022616137,-0.001221001,68.4,61.4,65.6625,0.002339181,0.111400651,2306734.9,0.86549304,-0.170076904,136238635.1,1048.42,917539238,0.015753372,0.102809492,0.086786186,2
12/1/2022,67.25,68.32,67.25,67.91,2218159,66.516,65.7615,65.84652414,0.275755525,63.0126183,2.13,89.19562928,5.28,7.012291207,-63922207,-0.004847604,0.66,1.07,0.41,0,2.05094144,0.278971235,-0.002339181,0.015891876,-0.006052554,0.012253437,0.022616137,68.4,61.4,65.7615,0.007163743,0.106026059,2353680.65,0.942421394,0.111044382,150635177.7,1036.28,1187911811,-0.011579329,0.129656135,0.105663038,3
12/2/2022,67.83,69.23,67.58,69.23,2523394,67.093,65.9265,66.16875993,0.316355254,65.25925926,1.900714286,100.8347797,5.77,12.752443,-61398813,0.019250996,1.4,1.65,0,0.25,2.193032687,0.285912616,-0.004835873,-0.002339181,0.015891876,-0.006052554,0.012253437,69.23,61.4,65.9265,0,0.12752443,2334306.7,1.081003623,0.137607358,174694566.6,1080.01,971782887,0.04219902,0.201728968,0.160118955,4
12/5/2022,69.31,70.54,69.31,70.05,2067794,67.678,66.042,66.53840185,0.368300492,76.00631413,1.823571429,123.5643542,5.85,11.8473575,-59331019,0.011774978,0.74,1.23,0.49,0,2.348864451,0.272993392,0.019437491,-0.004835873,-0.002339181,0.015891876,-0.006052554,70.05,61.4,66.042,0,0.140879479,2305669.9,0.896830028,-0.180550481,144848969.7,1093.67,1026762548,0.012648031,0.324937343,0.255282633,0
12/6/2022,70.05,70.13,67.99,67.99,1396651,67.925,66.046,66.67664929,0.239999517,76.00631413,1.682142857,73.44351811,2.47,7.138354869,-60727670,-0.029848637,-2.06,2.14,0.08,0,2.352278627,0.294578959,0.011844576,0.019437491,-0.004835873,-0.002339181,0.015891876,70.05,61.4,66.046,0.029407566,0.10732899,2260328.25,0.617897423,-0.324569565,94958301.49,1048.69,1303644184,-0.04112758,0.434208467,0.331751355,1
12/7/2022,68.4,69.47,67.41,67.99,1840655,68.18,66.112,66.80173031,0.136366836,73.42657343,1.605714286,52.15860272,2.55,5.903426791,-60727670,0,-0.41,2.06,1.07,0.58,2.388940747,0.286400637,-0.029407566,0.011844576,0.019437491,-0.004835873,-0.002339181,70.05,61.4,66.112,0.029407566,0.10732899,2217252.75,0.830151186,0.317906191,125146133.4,1041.02,767643808,-0.007313887,0.446852645,0.330283247,2
12/8/2022,68.4,69.23,66.75,66.75,1597948,68.163,66.219,66.79680361,-0.02581635,63.88185654,1.659285714,12.8870081,-0.17,1.877289377,-62325618,-0.018406338,-1.65,2.48,0.83,0,2.365940116,0.270714691,0,-0.029407566,0.011844576,0.019437491,-0.004835873,70.05,61.4,66.219,0.047109208,0.08713355,2165163,0.738026652,-0.131859039,106663029,1050.53,836407763,0.009135271,0.310361888,0.236900188,3
12/9/2022,66.75,67.41,65.93,65.93,2409728,67.982,66.285,66.71425089,-0.189333689,57.25062867,1.705714286,-72.72397039,-1.81,0.748777506,-64735346,-0.012360724,-0.82,1.48,0.66,0,2.336926682,0.27525368,-0.018237976,0,-0.029407566,0.011844576,0.019437491,70.05,61.4,66.285,0.058815132,0.073778502,2207378.6,1.091669549,0.508014028,158873367,1051.81,694652833,0.001218433,0.313109165,0.242870762,4
12/12/2022,66.18,67.5,64.61,64.69,3144784,67.718,66.264,66.52146509,-0.371487288,46.4978903,1.747857143,-136.408716,-2.64,-3.332337119,-67880130,-0.018986943,-1.49,2.89,1.32,0.08,2.349892271,0.282857126,-0.012284644,-0.018237976,0,-0.029407566,0.011844576,70.05,61.4,66.264,0.076516774,0.053583062,2234722.2,1.407237105,0.305036917,203436077,1032.07,777174987,-0.018767648,0.379621959,0.299479407,0
12/13/2022,64.78,65.44,63.62,64.28,3611310,67.306,66.305,66.30799222,-0.501957586,45.23809524,1.795714286,-197.1086301,-4.12,-5.107764984,-71491440,-0.006358089,-0.5,1.82,0.66,0.66,2.305121301,0.268086703,-0.018807826,-0.012284644,-0.018237976,0,-0.029407566,70.05,61.4,66.305,0.082369736,0.046905537,2310739.55,1.562837318,0.148349139,232135006.8,1047.45,706529660,0.01490209,0.280871319,0.225532567,1
12/14/2022,65.44,65.44,63.87,63.87,3523110,66.869,66.4285,66.07580249,-0.59205026,36.27362736,1.772142857,-161.504515,-4.37,-5.138868261,-75014550,-0.006398773,-1.57,1.57,0,0,2.084065549,0.239675873,-0.006337919,-0.018807826,-0.012284644,-0.018237976,0,70.05,62.63,66.4285,0.088222698,0.019798818,2309669.55,1.525374052,-0.02442327,225021035.7,1050.43,636888454,0.002845005,0.496518018,0.373490587,2
12/15/2022,63.87,65.27,63.7,63.95,2596282,66.473,66.4945,65.87334511,-0.619492158,31.72613308,1.784285714,-125.8057903,-3.96,-6.505847953,-72418268,0.00125176,0.08,1.57,1.32,0.17,1.975514523,0.230100513,-0.006378345,-0.006337919,-0.018807826,-0.012284644,-0.018237976,70.05,63.46,66.4945,0.087080657,0.007721399,2309441.1,1.124203601,-0.26307098,166032233.9,1055.32,632450383,0.004655236,0.456751464,0.34179981,3
12/16/2022,64.03,64.94,63.95,64.28,3003287,65.978,66.5355,65.72159795,-0.58886085,35.1797862,1.755,-99.1337421,-4.95,-5.803048066,-69414981,0.005147013,0.25,0.99,0.66,0.08,1.916860028,0.226212418,0.001252544,-0.006378345,-0.006337919,-0.018807826,-0.012284644,70.05,63.87,66.5355,0.082369736,0.006419289,2348065,1.279047641,0.156764558,193051288.4,1052.48,758882687,-0.002691127,0.467982598,0.343531221,4
12/19/2022,64.69,64.69,63.46,63.46,2425078,65.319,66.4985,65.50620767,-0.595484305,25.39840637,1.677857143,-99.75212003,-6.59,-6.552790458,-71840059,-0.012838755,-1.23,1.23,0,0,1.970699248,0.227178451,0.005160281,0.001252544,-0.006378345,-0.006337919,-0.018807826,70.05,63.46,66.4985,0.09407566,0,2379907.1,1.018980111,-0.19252539,153895449.9,1038.4,815335805,-0.013377926,0.532574114,0.388942536,0
12/20/2022,63.7,65.68,63.37,64.86,3031345,65.006,66.4655,65.44466409,-0.482078668,35.0177305,1.755,-62.4671916,-3.13,-6.312292359,-68808714,0.021821315,1.16,2.31,0.82,0.33,1.993342802,0.229076227,-0.012756689,0.005160281,0.001252544,-0.006378345,-0.006337919,70.05,63.46,66.4655,0.074089936,0.022061141,2417340.25,1.254000135,0.249998969,196613036.7,1023.13,909733007,-0.014705316,0.494013602,0.359310867,1
12/21/2022,65.68,66.42,65.52,65.68,2306984,64.775,66.4775,65.46707703,-0.335301524,40.52676296,1.79,-13.37441383,-2.31,-6.238401142,-66501730,0.012563364,0,0.9,0.74,0.16,1.987558341,0.233662844,0.022061141,-0.012756689,0.005160281,0.001252544,-0.006378345,70.05,63.46,66.4775,0.062384011,0.034982666,2494000.95,0.92501328,-0.238956965,151522709.1,1018.88,670212562,-0.00415392,0.465145979,0.346051041,2
12/22/2022,66.52,66.69,64.59,64.59,1588107,64.559,66.361,65.38354588,-0.296429583,29.89601386,1.822142857,-29.29872221,-2.16,-5.000735402,-68089837,-0.016734865,-1.93,2.1,0.17,0,2.028128253,0.225266811,0.012642615,0.022061141,-0.012756689,0.005160281,0.001252544,70.05,63.46,66.361,0.077944325,0.017806492,2429223.1,0.653750987,-0.31160901,102575831.1,1022.61,507307086,0.003660883,0.492851953,0.353595292,3
12/23/2022,64.68,65.6,63.92,63.92,1562595,64.358,66.17,65.24416056,-0.299749223,23.0904302,1.848571429,-58.15890645,-2.01,-5.986174437,-69652432,-0.010427299,-0.76,1.68,0.92,0,2.070850321,0.220989373,-0.016595615,0.012642615,0.022061141,-0.012756689,0.005160281,70.05,63.46,66.17,0.087508922,0.007248661,2377491.45,0.657245266,-0.016064409,99881072.4,1020.34,394851537,-0.00221981,0.464787314,0.337318233,4
12/26/2022,64.09,65.1,63.67,63.76,1658620,64.265,65.9915,65.10281194,-0.29610951,27.71338251,1.797857143,-68.41499296,-0.93,-4.479400749,-71311052,-0.002506267,-0.33,1.43,1.01,0.09,2.11890308,0.220656644,-0.010373123,-0.016595615,0.012642615,0.022061141,-0.012756689,70.05,63.46,65.9915,0.089793005,0.004727387,2345394.7,0.70718161,0.061452264,105753611.2,985.21,534206745,-0.0344297,0.48426414,0.349232733,0
12/27/2022,64.43,65.43,63.76,64.26,1587728,64.263,65.7845,65.02254413,-0.245504057,31.33133133,1.77,-41.39010129,-0.02,-2.532989534,-69723324,0.007811319,-0.17,1.67,1,0.5,2.072952319,0.213427085,-0.002503129,-0.010373123,-0.016595615,0.012642615,0.022061141,70.05,63.46,65.7845,0.082655246,0.012606366,2304501.1,0.688968211,-0.042741556,102027401.3,1004.57,484114138,0.019650633,0.451882933,0.322605348,1
12/28/2022,64.34,65.43,64.26,64.59,1189135,64.335,65.602,64.98134945,-0.178403659,38.10572687,1.676428571,-4.076539101,0.72,-0.154583398,-68534189,0.005122246,0.25,1.17,0.84,0.08,2.004950715,0.21538852,0.007841907,-0.002503129,-0.010373123,-0.016595615,0.012642615,70.05,63.46,65.602,0.077944325,0.017806492,2264134.7,0.52520506,-0.251046149,76806229.65,1015.66,375445830,0.011039549,0.471149723,0.342996633,2
12/29/2022,64.93,65.6,64.59,64.59,1330412,64.399,65.436,64.94407808,-0.125135274,41.88861985,1.642857143,36.99367089,0.64,0.48226509,-68534189,0,-0.34,1.01,0.67,0,1.940196409,0.215423746,0.005135387,0.007841907,-0.002503129,-0.010373123,-0.016595615,70.05,63.46,65.436,0.077944325,0.017806492,2219747.35,0.599352895,0.118806527,85931311.08,1009.29,357699137,-0.006271784,0.466390894,0.341692934,3
12/30/2022,65.43,65.43,63.84,63.84,1199657,64.355,65.1665,64.83892778,-0.130906983,44.53024453,1.55,-43.2289172,-0.44,-0.046970409,-69733846,-0.011679647,-1.59,1.59,0,0,1.75053458,0.201385212,0,0.005135387,0.007841907,-0.002503129,-0.010373123,70.05,63.46,65.1665,0.088650964,0.005988024,2153560.5,0.557057487,-0.098281585,76586102.88,1007.09,327331402,-0.00217975,0.327518231,0.268735973,4
1/3/2023,64.17,65.85,63.92,65.85,1496887,64.594,64.9565,64.93522038,0.003053799,58.37780149,1.563571429,92.55109895,2.39,2.971071149,-68236959,0.030999475,1.68,1.93,0,0.25,1.336918196,0.231634267,-0.011611705,0,0.005135387,0.007841907,-0.002503129,67.99,63.46,64.9565,0.031475217,0.037661519,2125015.15,0.70441239,0.247762485,98570008.95,1043.9,495370447,0.036550854,0.484934691,0.403241469,1
1/4/2023,66.02,66.52,65.94,66.52,1090697,64.76,64.883,65.08615177,0.132051124,63.75908619,1.499285714,195.5853336,1.66,3.4847542,-67146262,0.010123226,0.5,0.58,0,0.08,1.19415286,0.213666601,0.031484962,-0.011611705,0,0.005135387,0.007841907,67.99,63.46,64.883,0.021620827,0.048219351,2109717.45,0.516987239,-0.271356488,72553164.44,1046.35,546100135,0.002346968,0.340449977,0.306045699,2
1/5/2023,66.52,68.29,66.27,68.12,2471156,65.004,64.8895,65.3750897,0.310224654,68.69955157,1.531428571,230.5293927,2.44,7.34320832,-64675106,0.023768201,1.6,2.02,0.17,0.25,1.212172799,0.231485096,0.010174639,0.031484962,-0.011611705,0,0.005135387,68.12,63.46,64.8895,0,0.073432083,2141242.5,1.154075729,1.265666817,168335146.7,1055.82,472906022,0.009050509,0.365326276,0.355162122,3
1/6/2023,67.95,68.12,66.78,66.94,1270661,65.239,64.899,65.52412877,0.331760555,61.08333333,1.556428571,154.8715575,2.35,3.206907185,-65945767,-0.01747416,-1.01,1.34,0.17,0.16,1.22816037,0.230538926,0.024052916,0.010174639,0.031484962,-0.011611705,0,68.12,63.46,64.899,0.017322372,0.054837693,2124878.15,0.597992407,-0.485803001,85058047.34,1051.44,586381415,-0.004148434,0.427723188,0.41673792,4
1/9/2023,67.03,67.7,66.78,67.7,949900,65.617,64.9875,65.7313546,0.377040196,67.75544389,1.534285714,127.0251626,3.78,3.075517661,-64995867,0.011289484,0.67,0.92,0,0.25,1.362759874,0.228766521,-0.017322372,0.024052916,0.010174639,0.031484962,-0.011611705,68.12,63.46,64.9875,0.00616559,0.066813741,2051886.75,0.46293978,-0.25243633,64308230,1054.21,368655811,0.002634482,0.440420614,0.425561548,0
1/10/2023,67.87,68.37,67.61,67.95,1196828,66.036,65.1505,65.94265417,0.40142196,64.31881372,1.423571429,130.2392739,4.19,5.20204366,-63799039,0.003685961,0.08,0.76,0.42,0.26,1.512086307,0.21595807,0.011353451,-0.017322372,0.024052916,0.010174639,0.031484962,68.12,63.46,65.1505,0.002495596,0.07075323,1954488.95,0.612348307,0.259951574,81324462.6,1053.35,406057518,-0.000815777,0.378242521,0.361451818,1
1/11/2023,67.95,68.45,66.61,66.61,1535421,66.271,65.267,66.00621091,0.3090422,54.11140584,1.443571429,74.08722473,2.35,4.208385482,-65334460,-0.019917424,-1.34,1.84,0.5,0,1.53112652,0.22814263,0.003692762,0.011353451,-0.017322372,0.024052916,0.010174639,68.12,63.46,65.267,0.022166765,0.049637567,1850694.5,0.829645844,0.282908655,102274392.8,1055.76,490275635,0.002287938,0.390783503,0.404980144,2
1/12/2023,67.03,67.28,66.52,67.11,685545,66.523,65.429,66.11133368,0.26504141,61.75373134,1.347857143,52.55244331,2.52,5.254077792,-64648915,0.007478348,0.08,0.76,0.17,0.51,1.546860658,0.226796568,-0.019720383,0.003692762,0.011353451,-0.017322372,0.024052916,68.12,63.46,65.429,0.014826776,0.057516546,1708816.25,0.401181227,-0.553513336,46006924.95,1056.39,370321885,0.000596727,0.399173407,0.411561083,3
1/13/2023,67.28,68.03,67.19,67.61,1449667,66.825,65.612,66.25406381,0.253066133,67.48815166,1.293571429,74.71137313,3.02,5.21319639,-63199248,0.007422837,0.33,0.84,0.42,0.09,1.578845681,0.227383984,0.00750638,-0.019720383,0.003692762,0.011353451,-0.017322372,68.12,63.46,65.612,0.007486788,0.065395525,1651485.5,0.877795778,1.114619755,98011985.87,1060.17,459494342,0.003578224,0.404324353,0.418417501,4
1/16/2023,67.61,67.78,66.61,66.61,655271,67.102,65.7285,66.28796249,0.165488305,62.51097454,1.275,36.6502193,2.77,3.127419105,-63854519,-0.014901185,-1,1.17,0.17,0,1.561252112,0.235614042,0.007450454,0.00750638,-0.019720383,0.003692762,0.011353451,68.12,63.46,65.7285,0.022166765,0.049637567,1534084.7,0.427141344,-0.547985158,43647601.31,1066.68,391079501,0.006140525,0.366807737,0.39220759,0
1/17/2023,67.28,67.95,66.61,67.87,1672065,67.304,65.949,66.43863273,0.178965977,64.85596708,1.251428571,57.53758458,2.02,5.078185478,-62182454,0.018739394,0.59,1.34,0.08,0.67,1.535204084,0.236329211,-0.014790711,0.007450454,0.00750638,-0.019720383,0.003692762,68.12,63.76,65.949,0.003669994,0.064460477,1496434.05,1.117366315,1.551715245,113483051.6,1088.29,566247477,0.020259122,0.377641011,0.398345758,1
1/18/2023,67.87,68.37,67.7,68.2,1299292,67.472,66.116,66.60638199,0.19531843,64.85596708,1.215714286,92.53499222,1.68,6.829573935,-60883162,0.004850454,0.33,0.67,0.17,0.17,1.591151189,0.22604599,0.018916079,-0.014790711,0.007450454,0.00750638,-0.019720383,68.2,63.76,66.116,0,0.069636136,1409831.4,0.921593887,-0.222941692,88611714.4,1098.28,531786150,0.009179539,0.504999235,0.529261796,2
1/19/2023,67.78,68.37,67.11,68.2,2628489,67.48,66.242,66.75815514,0.191110517,64.85596708,1.233571429,76.85206137,0.08,3.568716781,-60883162,0,0.42,1.26,0.17,0.67,1.653368491,0.223038354,0.004862237,0.018916079,-0.014790711,0.007450454,0.00750638,68.2,63.76,66.242,0,0.069636136,1425906.65,1.843380841,1.023016381,179262949.8,1108.08,556193050,0.008923043,0.534999481,0.556531574,3
1/27/2023,68.29,68.7,66.78,67.11,2333482,67.497,66.368,66.79166417,0.104239519,63.09047238,1.257142857,36.60315537,0.17,0.886951293,-63216644,-0.016111501,-1.18,1.92,0.41,0.33,1.616456814,0.222370698,0,0.004862237,0.018916079,-0.014790711,0.007450454,68.2,63.76,66.368,0.015982405,0.052540778,1463175.4,1.594806747,-0.112234443,156599977,1117.1,552307747,0.008140206,0.513089021,0.531115135,4
1/30/2023,67.11,67.11,66.61,66.61,1614712,67.388,66.5025,66.77436282,0.00752566,53.46083789,1.149285714,-105.0744455,-1.09,-2.216676453,-64831356,-0.007478348,-0.5,0.5,0,0,1.510485718,0.220446023,-0.015982405,0,0.004862237,0.018916079,-0.014790711,68.2,63.76,66.5025,0.023313783,0.044698871,1465781.25,1.101605031,-0.30802466,107555966.3,1102.57,725060556,-0.013006893,0.522213857,0.517203564,0
